DATE,CITY,TEMP,PRCP,WDSP,TEMP_ROLLING,TEMP_ROLLING_STD
2023-12-07,Mumbai,25.3,0.0,6.6,23.63,1.8932092803782887
2023-12-08,Mumbai,25.1,0.2,10.3,23.69,1.8346003980948524
2023-12-09,Mumbai,25.0,0.0,9.5,23.863333333333333,1.968805577577175
2023-12-10,Mumbai,25.7,0.0,5.3,24.023333333333333,1.981932761539734
2023-12-11,Mumbai,28.5,0.2,10.0,23.886666666666667,2.1532226582711083
2023-12-12,Mumbai,24.1,0.0,13.3,23.90666666666667,2.143624602578948
2023-12-13,Mumbai,21.0,0.0,9.0,23.969999999999995,2.137860677374046
2023-12-14,Mumbai,22.1,0.0,9.1,23.923333333333332,2.1434235157374375
2023-12-15,Mumbai,22.7,0.0,8.2,23.99,2.0628654326212352
2023-12-16,Mumbai,24.4,3.9,7.9,24.046666666666667,2.011987066067557
2023-12-17,Mumbai,24.5,0.0,13.2,24.033333333333335,2.001263968412092
2023-12-18,Mumbai,25.1,0.0,9.9,24.18,2.067882475150519
2023-12-19,Mumbai,25.8,0.0,7.1,24.283333333333335,2.0842733511463916
2023-12-20,Mumbai,21.0,0.0,8.6,24.336666666666666,2.1619728112956857
2023-12-21,Mumbai,23.4,1.9,10.4,24.343333333333337,2.1605687842011716
2023-12-22,Mumbai,22.8,1.3,12.0,24.45,2.1607390178937487
2023-12-23,Mumbai,27.8,0.0,7.2,24.436666666666667,2.1565431043500394
2023-12-24,Mumbai,26.5,0.0,9.6,24.556666666666665,2.29071338584558
2023-12-25,Mumbai,19.4,0.0,7.8,24.626666666666665,2.3363592858641944
2023-12-26,Mumbai,23.2,0.7,8.4,24.716666666666665,2.4292872991083962
2023-12-27,Mumbai,24.7,0.0,10.3,24.663333333333338,2.3599361962932135
2023-12-28,Mumbai,23.0,0.0,11.9,24.666666666666668,2.3591835720089587
2023-12-29,Mumbai,22.5,0.0,7.5,24.89,2.316857264961973
2023-12-30,Mumbai,23.1,0.0,12.4,24.886666666666667,2.321077831278122
2023-12-31,Mumbai,25.4,0.0,7.8,25.05333333333333,2.3381002210509165
2024-01-01,Mumbai,27.2,0.0,7.9,25.220000000000002,2.4647025420301425
2024-01-02,Mumbai,26.1,2.5,6.7,25.23,2.462287974418449
2024-01-03,Mumbai,28.1,0.0,11.9,25.13,2.527797187412361
2024-01-04,Mumbai,24.0,0.0,10.5,25.11,2.524685026445637
2024-01-05,Mumbai,26.0,0.9,8.5,25.42,2.5731236886791073
2024-01-06,Mumbai,24.9,0.0,7.4,25.40666666666667,2.5849609259147313
2024-01-07,Mumbai,28.7,4.7,8.6,25.519999999999996,2.540893136484627
2024-01-08,Mumbai,27.1,0.0,5.7,25.5,2.524637222146674
2024-01-09,Mumbai,28.4,0.0,12.9,25.44333333333333,2.5204930187309507
2024-01-10,Mumbai,26.9,0.0,5.2,25.60666666666667,2.260749545117134
2024-01-11,Mumbai,24.2,0.1,6.8,25.84333333333333,2.3691528142927964
2024-01-12,Mumbai,27.7,1.5,6.1,25.853333333333335,2.3647896069328627
2024-01-13,Mumbai,22.0,0.8,8.3,26.063333333333336,2.3823319976709083
2024-01-14,Mumbai,27.7,0.0,6.7,26.206666666666667,2.288039867830506
2024-01-15,Mumbai,29.4,0.7,15.8,26.37666666666667,2.2381771113139
2024-01-16,Mumbai,24.8,0.0,5.8,26.51,2.296376455981565
2024-01-17,Mumbai,22.1,0.0,12.0,26.48,2.2929276572494723
2024-01-18,Mumbai,25.2,0.0,5.9,26.506666666666664,2.293007862496662
2024-01-19,Mumbai,30.3,0.0,7.5,26.566666666666666,2.3587450394054437
2024-01-20,Mumbai,23.0,0.0,6.9,26.69333333333333,2.3178368829777924
2024-01-21,Mumbai,26.2,0.0,9.8,26.756666666666664,2.3241881538965172
2024-01-22,Mumbai,27.2,0.0,5.2,26.86,2.3076484522800715
2024-01-23,Mumbai,24.8,0.0,5.6,26.993333333333336,2.523125228667912
2024-01-24,Mumbai,24.3,0.0,7.8,27.136666666666667,2.6484196111609446
2024-01-25,Mumbai,30.3,2.4,10.2,27.053333333333335,2.6466287382557447
2024-01-26,Mumbai,25.0,0.0,9.9,27.206666666666663,2.767911366596412
2024-01-27,Mumbai,29.3,1.2,6.6,27.396666666666665,2.749982236097329
2024-01-28,Mumbai,26.8,0.0,7.6,27.57333333333333,2.9342135565433196
2024-01-29,Mumbai,28.2,0.0,10.6,27.796666666666667,2.7442081118092787
2024-01-30,Mumbai,29.4,0.0,6.8,27.833333333333332,2.7502142027340066
2024-01-31,Mumbai,26.3,0.0,9.9,27.889999999999997,2.8006587894944865
2024-02-01,Mumbai,26.9,0.0,6.9,28.0,2.7392422813366437
2024-02-02,Mumbai,29.9,0.0,6.8,28.233333333333334,2.507689324283763
2024-02-03,Mumbai,27.8,4.4,11.2,28.343333333333337,2.4415488771557596
2024-02-04,Mumbai,27.9,0.0,6.2,28.28666666666667,2.4141441452455377
2024-02-05,Mumbai,28.0,0.0,6.6,28.386666666666667,2.243724325886546
2024-02-06,Mumbai,32.7,0.0,7.0,28.523333333333333,2.230769672855909
2024-02-07,Mumbai,31.4,0.0,7.6,28.6,2.2232315715394972
2024-02-08,Mumbai,25.9,0.0,5.7,28.80666666666667,2.1445895569587266
2024-02-09,Mumbai,31.5,0.0,8.7,28.96333333333333,1.9684552552583878
2024-02-10,Mumbai,29.9,0.0,11.5,28.970000000000002,1.973470599450849
2024-02-11,Mumbai,33.0,0.0,6.3,29.086666666666666,1.8288367007913164
2024-02-12,Mumbai,28.7,0.0,5.3,29.069999999999997,1.8291037941176325
2024-02-13,Mumbai,28.8,0.0,10.6,29.176666666666666,1.7849337538820533
2024-02-14,Mumbai,31.1,0.0,11.2,29.10333333333333,1.8696271679473384
2024-02-15,Mumbai,28.1,0.0,7.5,29.2,1.958359623203424
2024-02-16,Mumbai,29.1,0.0,12.5,29.25,1.9000453715091803
2024-02-17,Mumbai,28.5,0.0,10.2,29.330000000000002,1.8474866431322536
2024-02-18,Mumbai,28.6,0.0,15.5,29.313333333333333,1.8444199786034694
2024-02-19,Mumbai,26.0,0.0,16.0,29.470000000000002,1.9098925768672912
2024-02-20,Mumbai,30.3,0.0,8.7,29.540000000000003,1.8887324704224149
2024-02-21,Mumbai,29.5,0.0,14.2,29.573333333333334,1.8693412694341205
2024-02-22,Mumbai,31.0,0.0,6.8,29.59333333333333,1.9067816057310802
2024-02-23,Mumbai,29.0,0.0,10.0,29.58,1.895075287377248
2024-02-24,Mumbai,30.5,1.3,7.2,29.740000000000002,1.7723158432616473
2024-02-25,Mumbai,28.5,0.0,6.0,29.80666666666667,1.8754187271911402
2024-02-26,Mumbai,28.8,0.0,7.5,29.673333333333336,2.006185836156706
2024-02-27,Mumbai,30.0,0.0,6.4,29.67,2.0005430297280493
2024-02-28,Mumbai,26.0,0.0,6.5,29.69333333333333,1.9929069624345035
2024-02-29,Mumbai,32.3,0.0,6.7,29.76,1.995443084492429
2024-03-01,Mumbai,27.8,0.0,9.8,29.833333333333332,2.0848109702343716
2024-03-02,Mumbai,29.3,0.0,7.1,29.953333333333333,2.0852078922791804
2024-03-03,Mumbai,29.4,0.0,10.3,29.966666666666665,2.080837585558195
2024-03-04,Mumbai,32.5,0.0,9.9,30.07,2.0824637265542454
2024-03-05,Mumbai,30.0,0.0,8.5,30.083333333333332,2.073990545207378
2024-03-06,Mumbai,29.0,0.0,7.4,30.233333333333334,1.9259271539441105
2024-03-07,Mumbai,33.3,0.0,10.7,30.206666666666667,1.9305052640987674
2024-03-08,Mumbai,31.0,0.0,14.0,30.17,1.954684911551906
2024-03-09,Mumbai,30.7,0.0,7.6,30.13,1.9493854027042128
2024-03-10,Mumbai,33.5,0.0,10.3,30.376666666666665,2.246941727423566
2024-03-11,Mumbai,25.9,0.0,6.8,30.41,2.2562327466148018
2024-03-12,Mumbai,32.9,0.0,6.9,30.446666666666665,2.2329404355034126
2024-03-13,Mumbai,29.4,0.0,10.8,30.54666666666667,2.223810543489207
2024-03-14,Mumbai,30.8,0.0,8.2,30.55666666666667,2.2219412657642814
2024-03-15,Mumbai,33.3,0.0,11.8,30.7,2.0498948669426147
2024-03-16,Mumbai,31.7,0.0,7.4,30.553333333333335,2.088512642401691
2024-03-17,Mumbai,29.5,0.0,6.4,30.73,2.0716726542114077
2024-03-18,Mumbai,31.6,0.0,10.9,30.83,2.072671106867134
2024-03-19,Mumbai,29.0,0.0,11.1,30.889999999999997,2.055832745109029
2024-03-20,Mumbai,30.5,0.0,6.2,31.013333333333332,2.256902566661389
2024-03-21,Mumbai,29.5,0.0,6.6,31.089999999999996,2.2603554801296624
2024-03-22,Mumbai,28.4,0.0,16.6,31.006666666666664,2.382831311165717
2024-03-23,Mumbai,29.8,0.0,9.4,31.07,2.469559502812497
2024-03-24,Mumbai,36.4,3.5,6.4,31.14,2.4971155774006593
2024-03-25,Mumbai,31.5,0.0,12.5,31.3,2.6187651736043933
2024-03-26,Mumbai,29.6,0.0,11.0,31.253333333333334,2.5905309445581093
2024-03-27,Mumbai,31.8,0.0,6.6,31.386666666666667,2.4015416504510325
2024-03-28,Mumbai,30.3,0.0,6.8,31.296666666666667,2.3934513146088405
2024-03-29,Mumbai,30.3,0.0,10.5,31.39,2.3714319840916604
2024-03-30,Mumbai,27.9,0.0,7.6,31.316666666666666,2.4237450835196235
2024-03-31,Mumbai,33.1,0.3,11.7,31.220000000000002,2.399626407704376
2024-04-01,Mumbai,32.3,0.0,7.3,31.27,2.4254612074749833
2024-04-02,Mumbai,31.2,0.0,8.6,31.216666666666665,2.4826408816272485
2024-04-03,Mumbai,36.2,0.0,10.1,31.27333333333333,2.5109324182852655
2024-04-04,Mumbai,32.3,0.0,8.5,31.3,2.490118401838134
2024-04-05,Mumbai,26.5,0.0,11.6,31.319999999999997,2.485877351539501
2024-04-06,Mumbai,35.2,0.0,7.7,31.52333333333333,2.5795860845912078
2024-04-07,Mumbai,33.1,0.0,5.4,31.65,2.513377998932464
2024-04-08,Mumbai,35.5,0.0,5.7,31.813333333333336,2.5479854562100623
2024-04-09,Mumbai,32.1,0.0,5.8,31.713333333333335,2.417284502870238
2024-04-10,Mumbai,29.9,0.0,5.6,31.7,2.419603843322541
2024-04-11,Mumbai,30.2,0.0,7.9,31.87666666666667,2.454226942452145
2024-04-12,Mumbai,32.2,1.6,8.1,31.91,2.459934117424591
2024-04-13,Mumbai,28.6,0.0,9.2,31.95,2.442546720691164
2024-04-14,Mumbai,30.4,0.0,9.1,31.97666666666667,2.4282366716063475
2024-04-15,Mumbai,33.2,0.0,12.4,32.12,2.3029815756821814
2024-04-16,Mumbai,27.9,5.6,17.2,32.163333333333334,2.3340778779274776
2024-04-17,Mumbai,33.3,0.0,5.9,32.2,2.3449137915189384
2024-04-18,Mumbai,29.8,0.0,8.8,32.24666666666667,2.3382476983525784
2024-04-19,Mumbai,31.1,0.0,6.6,32.02,2.270409350907937
2024-04-20,Mumbai,35.6,0.0,7.0,31.963333333333335,2.284352067396055
2024-04-21,Mumbai,32.2,0.0,8.8,32.14666666666667,2.038209717025032
2024-04-22,Mumbai,34.7,0.0,16.4,31.983333333333334,1.9806100302569822
2024-04-23,Mumbai,33.4,0.0,6.2,31.94,1.9695264615534265
2024-04-24,Mumbai,31.1,0.0,17.1,31.790000000000003,1.857204053557998
2024-04-25,Mumbai,34.9,0.0,8.5,31.80333333333333,1.860938460568625
2024-04-26,Mumbai,32.8,0.0,7.3,31.90666666666667,1.8375270738487024
2024-04-27,Mumbai,31.5,0.0,6.7,31.92,1.8261321476525714
2024-04-28,Mumbai,31.1,2.9,10.0,31.970000000000002,1.8543797178387098
2024-04-29,Mumbai,32.2,0.0,8.4,31.956666666666667,1.880697473945846
2024-04-30,Mumbai,34.4,4.9,7.7,31.933333333333334,1.9048637082812447
2024-05-01,Mumbai,33.4,0.0,7.6,31.886666666666667,1.8898519068661424
2024-05-02,Mumbai,32.6,0.0,8.6,32.00666666666667,1.7360147252939189
2024-05-03,Mumbai,29.4,0.0,6.6,31.990000000000002,1.7255383967391826
2024-05-04,Mumbai,30.6,0.0,11.4,31.99,1.7255383967391826
2024-05-05,Mumbai,32.0,3.4,7.1,31.956666666666667,1.7527679259672087
2024-05-06,Mumbai,30.3,0.0,7.9,31.880000000000003,1.6342033807503002
2024-05-07,Mumbai,31.8,0.0,7.3,31.873333333333335,1.6332606129719762
2024-05-08,Mumbai,31.0,1.1,10.1,31.81,1.5548256360831032
2024-05-09,Mumbai,32.5,0.0,8.2,31.723333333333333,1.5354844980261755
2024-05-10,Mumbai,33.0,0.0,9.1,31.779999999999998,1.5430377562593582
2024-05-11,Mumbai,30.6,0.0,6.1,31.59333333333333,1.4904138127828346
2024-05-12,Mumbai,33.7,1.4,10.4,31.513333333333332,1.4878202833013237
2024-05-13,Mumbai,28.2,0.0,6.3,31.623333333333335,1.6042364890016094
2024-05-14,Mumbai,29.7,0.0,7.4,31.65,1.6018846658730315
2024-05-15,Mumbai,31.8,0.0,12.9,31.616666666666664,1.6004489312720127
2024-05-16,Mumbai,31.5,0.0,5.3,31.45,1.5604486534328932
2024-05-17,Mumbai,32.8,0.0,6.6,31.483333333333334,1.613324546380719
2024-05-18,Mumbai,29.8,0.0,6.8,31.389999999999997,1.6274265701959763
2024-05-19,Mumbai,30.1,0.0,10.2,31.42,1.597498043817434
2024-05-20,Mumbai,33.3,0.8,8.3,31.40333333333333,1.6089155339553494
2024-05-21,Mumbai,32.0,0.0,6.8,31.139999999999997,2.0841933856929016
2024-05-22,Mumbai,32.8,0.0,8.4,31.05666666666667,2.1672616336073194
2024-05-23,Mumbai,30.8,0.0,10.4,30.953333333333333,2.204186194859616
2024-05-24,Mumbai,32.8,0.0,13.7,30.849999999999998,2.2734979884417736
2024-05-25,Mumbai,29.3,0.0,7.4,30.80666666666667,2.253263278513934
2024-05-26,Mumbai,30.4,0.0,5.9,30.64,2.2702878444268326
2024-05-27,Mumbai,34.8,0.0,10.1,30.733333333333334,2.3254711548317544
2024-05-28,Mumbai,31.9,0.0,8.2,30.55,2.300187398662558
2024-05-29,Mumbai,31.2,0.0,8.2,30.533333333333328,2.31953225566233
2024-05-30,Mumbai,29.4,2.8,6.4,30.55,2.3151301445507126
2024-05-31,Mumbai,34.4,0.0,16.1,30.549999999999997,2.3151301445507126
2024-06-01,Mumbai,29.8,13.9,9.7,30.366666666666664,2.451084676618604
2024-06-02,Mumbai,30.3,30.1,6.1,30.316666666666666,2.4147654035171806
2024-06-03,Mumbai,30.1,0.1,10.7,30.333333333333332,2.4128011097897817
2024-06-04,Mumbai,24.1,11.2,6.1,30.316666666666666,2.416192977753977
2024-06-05,Mumbai,27.8,0.9,6.9,30.240000000000002,2.353954852641903
2024-06-06,Mumbai,28.7,19.1,12.2,30.163333333333338,2.332008655176175
2024-06-07,Mumbai,27.9,0.3,8.9,30.09333333333333,2.2810967315857242
2024-06-08,Mumbai,31.2,0.5,16.2,30.02,2.292927657249528
2024-06-09,Mumbai,28.0,26.9,6.8,29.956666666666663,2.2391013180837027
2024-06-10,Mumbai,33.4,17.1,6.2,29.913333333333334,2.264681348268647
2024-06-11,Mumbai,28.2,2.8,6.8,29.953333333333333,2.284087886064121
2024-06-12,Mumbai,27.7,19.4,8.6,29.83,2.106336908572389
2024-06-13,Mumbai,30.2,0.0,5.6,29.806666666666665,2.086398205344527
2024-06-14,Mumbai,31.8,26.0,12.6,29.736666666666668,2.073225595012899
2024-06-15,Mumbai,26.0,26.5,6.0,29.743333333333332,2.072427085083816
2024-06-16,Mumbai,31.3,4.0,6.4,29.493333333333332,1.9394157195747963
2024-06-17,Mumbai,30.3,1.4,10.4,29.466666666666665,1.9405533041989012
2024-06-18,Mumbai,29.6,13.0,10.8,29.433333333333334,1.93432396340499
2024-06-19,Mumbai,31.0,9.4,7.7,29.29666666666667,2.0281609358257753
2024-06-20,Mumbai,29.7,11.8,11.6,29.403333333333332,1.8187686879398313
2024-06-21,Mumbai,30.7,0.0,10.3,29.31,1.9694826906997698
2024-06-22,Mumbai,28.6,6.8,17.8,29.346666666666668,1.9679734602454306
2024-06-23,Mumbai,30.9,54.8,7.4,29.393333333333334,1.9489932561823213
2024-06-24,Mumbai,28.0,0.0,10.8,29.206666666666667,2.036212395488426
2024-06-25,Mumbai,31.6,9.0,7.0,29.15666666666667,2.084703457508432
2024-06-26,Mumbai,31.1,8.0,9.4,28.986666666666668,1.9288612565778067
2024-06-27,Mumbai,31.2,7.9,10.7,28.833333333333332,2.1622678601068475
2024-06-28,Mumbai,29.1,13.4,12.2,28.69666666666667,2.357158332038668
2024-06-29,Mumbai,29.6,0.0,8.6,28.709999999999997,2.3670656940609964
2024-06-30,Mumbai,26.9,30.7,7.3,28.62,2.29578324099982
2024-07-01,Mumbai,29.0,3.5,9.6,28.643333333333334,2.271667067236808
2024-07-02,Mumbai,29.3,8.5,5.2,28.513333333333332,2.2255155672855547
2024-07-03,Mumbai,26.0,31.2,6.1,28.45,2.1998040665102288
2024-07-04,Mumbai,27.3,0.0,8.8,28.353333333333335,2.2112148842589376
2024-07-05,Mumbai,25.0,21.5,6.5,28.279999999999998,2.1562099571495335
2024-07-06,Mumbai,29.8,14.1,6.1,28.20333333333333,2.1448387662791295
2024-07-07,Mumbai,29.3,2.5,17.2,27.986666666666668,2.211214884258934
2024-07-08,Mumbai,25.6,8.5,19.4,27.94,2.212597163266957
2024-07-09,Mumbai,26.5,0.0,8.9,27.87,2.1479982662294135
2024-07-10,Mumbai,28.3,18.1,14.9,27.93,2.1767026629190886
2024-07-11,Mumbai,23.6,33.1,7.5,27.853333333333335,2.081400942888683
2024-07-12,Mumbai,23.6,0.0,9.5,27.696666666666665,2.0040447605528358
2024-07-13,Mumbai,30.6,5.4,15.8,27.563333333333336,1.892905690736706
2024-07-14,Mumbai,29.1,0.0,7.4,27.46333333333333,1.888163372047197
2024-07-15,Mumbai,26.7,0.0,8.3,27.353333333333335,1.855231806937255
2024-07-16,Mumbai,27.4,3.5,7.5,27.336666666666666,1.8616795037581124
2024-07-17,Mumbai,28.4,29.4,14.5,27.17666666666667,1.919174271674637
2024-07-18,Mumbai,26.7,20.2,10.5,27.029999999999998,1.9194377768791417
2024-07-19,Mumbai,28.8,4.5,12.8,26.85333333333333,2.235409911238822
2024-07-20,Mumbai,27.4,18.2,6.2,26.756666666666668,2.27773077234004
2024-07-21,Mumbai,24.2,0.0,5.6,26.759999999999998,2.2751430421117154
2024-07-22,Mumbai,27.2,4.7,7.3,26.62,2.20991496169681
2024-07-23,Mumbai,28.8,45.8,7.5,26.356666666666666,2.346043379869659
2024-07-24,Mumbai,29.8,0.0,15.8,26.369999999999997,2.3427290304995148
2024-07-25,Mumbai,29.3,22.4,6.4,26.333333333333332,2.3492233982133355
2024-07-26,Mumbai,26.4,26.8,9.3,26.08,2.5324650659673833
2024-07-27,Mumbai,27.2,12.1,9.2,26.063333333333333,2.5509272598523514
2024-07-28,Mumbai,26.1,0.0,10.6,26.169999999999998,2.5109621730490326
2024-07-29,Mumbai,26.3,0.7,7.2,25.92666666666667,2.4188816642712134
2024-07-30,Mumbai,26.4,0.0,6.1,25.723333333333336,2.399235989504507
2024-07-31,Mumbai,24.2,19.0,9.3,25.743333333333332,2.4101342548574176
2024-08-01,Mumbai,24.9,0.0,6.4,25.62,2.417094294310121
2024-08-02,Mumbai,20.7,0.0,8.3,25.470000000000002,2.3779373849823884
2024-08-03,Mumbai,24.4,13.8,6.9,25.37,2.387488942021761
2024-08-04,Mumbai,25.1,7.6,7.7,25.253333333333334,2.2979351050729773
2024-08-05,Mumbai,25.6,8.4,13.9,25.123333333333335,2.282570138414573
2024-08-06,Mumbai,21.4,0.0,7.9,25.176666666666666,2.278941577277486
2024-08-07,Mumbai,26.0,11.8,11.9,25.13,2.250233704337895
2024-08-08,Mumbai,25.4,21.3,7.8,24.996666666666666,2.1411378433833077
2024-08-09,Mumbai,20.7,33.1,9.5,24.79666666666667,1.9485597392616836
2024-08-10,Mumbai,23.1,4.1,8.9,24.57,1.7961932927243294
2024-08-11,Mumbai,26.8,7.4,16.9,24.459999999999997,1.781243269799825
2024-08-12,Mumbai,23.3,5.5,9.3,24.363333333333333,1.704453261178053
2024-08-13,Mumbai,23.0,0.3,14.1,24.290000000000003,1.674216234540887
2024-08-14,Mumbai,27.3,10.7,8.5,24.243333333333332,1.6353178185956254
2024-08-15,Mumbai,23.7,4.6,8.3,24.253333333333334,1.6498136432553612
2024-08-16,Mumbai,23.9,16.3,7.1,24.263333333333332,1.6503883207280843
2024-08-17,Mumbai,23.7,7.1,7.0,24.27333333333333,1.6552806478022906
2024-08-18,Mumbai,25.3,0.0,8.1,24.280000000000005,1.6407315441595753
2024-08-19,Mumbai,23.5,0.0,6.2,24.236666666666665,1.6545617887053783
2024-08-20,Mumbai,25.8,26.9,6.5,24.09,1.7666157008480972
2024-08-21,Mumbai,25.8,6.0,6.0,23.983333333333334,1.7689044599711985
2024-08-22,Mumbai,24.8,13.7,6.7,23.913333333333338,1.9105394315586566
2024-08-23,Mumbai,23.8,0.0,9.2,23.78666666666667,1.893315525252238
2024-08-24,Mumbai,22.5,3.6,8.9,23.669999999999998,1.8983023268536978
2024-08-25,Mumbai,23.1,2.0,12.2,23.76,1.8148050146998016
2024-08-26,Mumbai,24.3,2.1,6.1,23.726666666666667,1.8364007776333
2024-08-27,Mumbai,23.9,0.0,9.8,23.540000000000003,1.7974311170918014
2024-08-28,Mumbai,24.9,1.0,10.2,23.48,1.8353614696124994
2024-08-29,Mumbai,26.7,41.4,5.8,23.506666666666664,1.8339580962635973
2024-08-30,Mumbai,24.5,5.3,6.3,23.26,1.8035596985426088
2024-08-31,Mumbai,25.2,0.0,9.3,23.226666666666667,1.8043880103664596
2024-09-01,Mumbai,20.9,0.0,8.2,23.086666666666666,1.9101784233928523
2024-09-02,Mumbai,23.1,31.5,5.9,23.136666666666663,1.9460806471104106
2024-09-03,Mumbai,20.7,13.3,8.5,23.033333333333335,1.909203360374312
2024-09-04,Mumbai,22.4,8.9,10.6,23.006666666666668,1.908047084891019
2024-09-05,Mumbai,19.3,10.5,17.2,22.82,1.8992557526023948
2024-09-06,Mumbai,22.2,24.8,6.6,22.743333333333332,1.8195648083962837
2024-09-07,Mumbai,21.9,2.4,11.6,22.64,1.7864625033462762
2024-09-08,Mumbai,23.4,0.0,9.3,22.66,1.8031772724450152
2024-09-09,Mumbai,22.1,4.7,8.2,22.676666666666666,1.803957972851992
2024-09-10,Mumbai,21.2,0.0,12.6,22.523333333333333,1.9558371227111113
2024-09-11,Mumbai,21.5,2.2,11.4,22.416666666666668,1.9428176007760525
2024-09-12,Mumbai,23.8,6.8,7.9,22.31,1.9464113751669925
2024-09-13,Mumbai,19.9,13.3,7.2,22.276666666666664,1.9087246750271822
2024-09-14,Mumbai,22.7,8.8,16.6,22.119999999999997,1.7163312918689144
2024-09-15,Mumbai,19.7,34.3,12.2,22.05,1.6577404646916232
2024-09-16,Mumbai,25.2,14.1,6.4,21.96333333333333,1.5519694569811708
2024-09-17,Mumbai,22.2,7.9,8.3,22.006666666666664,1.5393534991685416
2024-09-18,Mumbai,22.7,14.3,6.2,22.013333333333332,1.5446756903977876
2024-09-19,Mumbai,20.2,47.0,6.7,22.203333333333333,1.7183559370622046
2024-09-20,Mumbai,23.5,11.6,10.1,22.296666666666667,1.803346187304179
2024-09-21,Mumbai,21.7,6.9,9.7,22.319999999999997,1.7674060478371083
2024-09-22,Mumbai,24.4,16.3,6.2,22.39333333333333,1.807443104142645
2024-09-23,Mumbai,23.0,6.9,6.4,22.456666666666667,1.822783648677269
2024-09-24,Mumbai,18.5,0.0,7.8,22.426666666666666,1.814108184686703
2024-09-25,Mumbai,21.1,0.0,7.3,22.353333333333335,1.8713324283706032
2024-09-26,Mumbai,20.7,6.4,6.1,22.306666666666665,1.9179610821504773
2024-09-27,Mumbai,23.9,0.0,10.0,22.316666666666666,1.914388951459817
2024-09-28,Mumbai,22.0,64.4,13.4,22.346666666666668,1.9452388087298331
2024-09-29,Mumbai,22.4,0.0,7.5,22.413333333333334,1.8920401930070567
2024-09-30,Mumbai,22.6,0.0,12.2,22.42,1.893436940665313
2024-10-01,Mumbai,22.2,0.0,6.9,22.426666666666666,1.8838576220696839
2024-10-02,Mumbai,23.3,2.5,6.8,22.393333333333334,1.8414636856987658
2024-10-03,Mumbai,26.4,4.0,6.3,22.406666666666663,1.841463685698766
2024-10-04,Mumbai,25.2,0.0,9.8,22.42,1.8451053609763337
2024-10-05,Mumbai,20.0,0.0,5.5,22.476666666666667,1.8001309020090672
2024-10-06,Mumbai,24.4,0.0,12.9,22.5,1.8182978019433143
2024-10-07,Mumbai,23.8,0.0,11.1,22.466666666666665,1.8424745978380062
2024-10-08,Mumbai,22.5,0.3,7.7,22.5,1.8871617075240241
2024-10-09,Mumbai,19.9,0.0,8.7,22.513333333333332,1.892222435953712
2024-10-10,Mumbai,19.8,0.0,9.6,22.606666666666666,1.7512425802020724
2024-10-11,Mumbai,21.8,0.0,8.8,22.596666666666668,1.7609721714172302
2024-10-12,Mumbai,24.7,0.0,6.5,22.57,1.7963852593472722
2024-10-13,Mumbai,21.9,0.0,9.3,22.503333333333334,1.7823818495124515
2024-10-14,Mumbai,22.9,0.0,9.6,22.5,1.7834488092380383
2024-10-15,Mumbai,19.9,0.0,6.6,22.423333333333332,1.8365416024341579
2024-10-16,Mumbai,24.2,0.0,7.4,22.380000000000003,1.847533304258677
2024-10-17,Mumbai,22.6,0.0,8.1,22.383333333333333,1.8472875424167117
2024-10-18,Mumbai,23.1,0.0,16.5,22.383333333333333,1.8472875424167117
2024-10-19,Mumbai,21.9,0.0,8.9,22.23,1.6862834056403697
2024-10-20,Mumbai,24.2,0.0,8.4,22.083333333333332,1.6086154537865995
2024-10-21,Mumbai,20.7,0.0,8.6,22.279999999999998,1.703019630558943
2024-10-22,Mumbai,25.4,4.5,6.9,22.093333333333337,1.7682902970702494
2024-10-23,Mumbai,23.4,0.0,7.7,22.02333333333333,1.7397350835456777
2024-10-24,Mumbai,21.3,0.0,7.4,22.013333333333332,1.7377618052984616
2024-10-25,Mumbai,20.8,0.0,6.7,22.13,1.708225536268197
2024-10-26,Mumbai,19.9,0.0,9.7,22.280000000000005,1.6940870799586756
2024-10-27,Mumbai,21.9,0.0,8.9,22.383333333333333,1.7571692229723002
2024-10-28,Mumbai,21.9,0.0,8.5,22.216666666666665,1.7669539996224464
2024-10-29,Mumbai,20.1,0.0,6.9,22.276666666666664,1.786285557225993
2024-10-30,Mumbai,21.3,0.0,8.7,22.236666666666668,1.7852814582181777
2024-10-31,Mumbai,22.3,0.0,10.1,22.35,1.7391535793063098
2024-11-01,Mumbai,23.3,0.0,16.1,22.293333333333333,1.7041396521480103
2024-11-02,Mumbai,21.8,0.0,11.8,22.37666666666667,1.7791286773516042
2024-11-03,Mumbai,20.8,0.0,9.8,22.33,1.7778619472412447
2024-11-04,Mumbai,25.9,0.0,6.9,22.34,1.7762028464463997
2024-11-05,Mumbai,18.8,0.0,6.8,22.279999999999998,1.7412639087743573
2024-11-06,Mumbai,21.7,0.0,6.4,22.233333333333334,1.802743758128541
2024-11-07,Mumbai,22.2,0.0,11.5,22.003333333333334,1.8248256096809004
2024-11-08,Mumbai,23.4,0.0,12.1,21.876666666666665,1.8561516238106337
2024-11-09,Mumbai,24.3,0.0,5.5,21.87,1.8586517174814357
2024-11-10,Mumbai,24.9,0.0,6.1,21.94333333333333,1.8583795932596276
2024-11-11,Mumbai,19.7,0.0,6.3,22.026666666666664,1.8192331338787897
2024-11-12,Mumbai,23.7,0.0,6.8,22.143333333333334,1.9202520189006707
