DATE,CITY,TEMP,PRCP,WDSP
2024-07-12,Jodhpur,31.3,0.0,12.8
2024-07-13,Mumbai,30.6,5.4,15.8
2024-07-13,Delhi,20.7,7.0,7.9
2024-07-13,Dehradun,18.5,17.8,8.1
2024-07-13,Jodhpur,27.6,0.0,7.3
2024-07-14,Mumbai,29.1,0.0,7.4
2024-07-14,Delhi,23.5,23.4,12.2
2024-07-14,Dehradun,23.2,8.0,7.3
2024-07-14,Jodhpur,29.2,0.0,8.9
2024-07-15,Mumbai,26.7,0.0,8.3
2024-07-15,Delhi,23.0,0.0,10.5
2024-07-15,Dehradun,23.2,0.0,6.7
2024-07-15,Jodhpur,29.4,0.0,11.7
2024-07-16,Mumbai,27.4,3.5,7.5
2024-07-16,Delhi,27.9,3.3,14.0
2024-07-16,Dehradun,22.3,6.2,7.4
2024-07-16,Jodhpur,28.3,0.0,6.8
2024-07-17,Mumbai,28.4,29.4,14.5
2024-07-17,Delhi,23.5,5.7,5.5
2024-07-17,Dehradun,25.8,2.7,9.0
2024-07-17,Jodhpur,25.7,0.0,10.0
2024-07-18,Mumbai,26.7,20.2,10.5
2024-07-18,Delhi,24.8,12.6,10.8
2024-07-18,Dehradun,23.3,5.3,12.3
2024-07-18,Jodhpur,30.5,1.3,7.5
2024-07-19,Mumbai,28.8,4.5,12.8
2024-07-19,Delhi,29.9,5.7,11.1
2024-07-19,Dehradun,20.7,10.8,9.0
2024-07-19,Jodhpur,28.2,5.2,9.8
2024-07-20,Mumbai,27.4,18.2,6.2
2024-07-20,Delhi,27.5,0.0,8.0
2024-07-20,Dehradun,21.7,14.1,10.3
2024-07-20,Jodhpur,31.5,2.5,10.4
2024-07-21,Mumbai,24.2,0.0,5.6
2024-07-21,Delhi,25.7,66.6,6.5
2024-07-21,Dehradun,21.3,0.0,8.7
2024-07-21,Jodhpur,27.4,3.4,8.9
2024-07-22,Mumbai,27.2,4.7,7.3
2024-07-22,Delhi,24.7,7.9,6.9
2024-07-22,Dehradun,19.2,6.0,13.8
2024-07-22,Jodhpur,25.0,0.0,8.7
2024-07-23,Mumbai,28.8,45.8,7.5
2024-07-23,Delhi,20.9,26.3,10.2
2024-07-23,Dehradun,19.2,19.9,8.8
2024-07-23,Jodhpur,27.5,0.0,12.7
2024-07-24,Mumbai,29.8,0.0,15.8
2024-07-24,Delhi,21.5,11.3,7.5
2024-07-24,Dehradun,23.1,0.0,13.6
2024-07-24,Jodhpur,25.2,0.0,7.5
2024-07-25,Mumbai,29.3,22.4,6.4
2024-07-25,Delhi,22.6,2.7,10.2
2024-07-25,Dehradun,19.4,21.9,7.5
2024-07-25,Jodhpur,32.1,3.9,8.5
2024-07-26,Mumbai,26.4,26.8,9.3
2024-07-26,Delhi,24.7,16.7,6.6
2024-07-26,Dehradun,17.7,6.0,6.8
2024-07-26,Jodhpur,28.1,0.0,8.9
2024-07-27,Mumbai,27.2,12.1,9.2
2024-07-27,Delhi,25.1,0.0,9.7
2024-07-27,Dehradun,20.5,16.7,6.1
2024-07-27,Jodhpur,29.9,0.0,7.4
2024-07-28,Mumbai,26.1,0.0,10.6
2024-07-28,Delhi,24.0,42.5,7.1
2024-07-28,Dehradun,17.3,34.8,8.5
2024-07-28,Jodhpur,28.1,0.0,6.3
2024-07-29,Mumbai,26.3,0.7,7.2
2024-07-29,Delhi,26.3,8.4,6.8
2024-07-29,Dehradun,19.8,37.0,5.7
2024-07-29,Jodhpur,24.4,0.6,13.4
2024-07-30,Mumbai,26.4,0.0,6.1
2024-07-30,Delhi,25.9,31.3,5.5
2024-07-30,Dehradun,19.4,2.8,6.0
2024-07-30,Jodhpur,27.4,0.0,6.0
2024-07-31,Mumbai,24.2,19.0,9.3
2024-07-31,Delhi,24.7,33.9,6.4
2024-07-31,Dehradun,18.1,8.7,9.9
2024-07-31,Jodhpur,28.6,0.0,8.0
2024-08-01,Mumbai,24.9,0.0,6.4
2024-08-01,Delhi,17.8,5.0,12.5
2024-08-01,Dehradun,14.8,0.0,6.8
2024-08-01,Jodhpur,17.1,0.0,10.0
2024-08-02,Mumbai,20.7,0.0,8.3
2024-08-02,Delhi,17.0,3.6,5.9
2024-08-02,Dehradun,13.4,0.0,7.5
2024-08-02,Jodhpur,21.4,0.0,10.2
2024-08-03,Mumbai,24.4,13.8,6.9
2024-08-03,Delhi,14.6,0.0,9.6
2024-08-03,Dehradun,12.9,0.0,5.5
2024-08-03,Jodhpur,19.5,0.0,9.8
2024-08-04,Mumbai,25.1,7.6,7.7
2024-08-04,Delhi,19.4,45.4,7.6
2024-08-04,Dehradun,13.5,7.5,7.6
2024-08-04,Jodhpur,22.3,0.0,5.7
2024-08-05,Mumbai,25.6,8.4,13.9
2024-08-05,Delhi,14.8,8.2,6.9
2024-08-05,Dehradun,15.3,4.2,7.8
2024-08-05,Jodhpur,22.6,0.0,8.0
2024-08-06,Mumbai,21.4,0.0,7.9
2024-08-06,Delhi,18.7,5.0,13.5
2024-08-06,Dehradun,14.0,0.0,8.6
2024-08-06,Jodhpur,23.3,0.0,14.3
2024-08-07,Mumbai,26.0,11.8,11.9
2024-08-07,Delhi,19.5,27.4,8.0
2024-08-07,Dehradun,14.7,7.6,6.0
2024-08-07,Jodhpur,19.5,0.0,8.0
2024-08-08,Mumbai,25.4,21.3,7.8
2024-08-08,Delhi,15.4,11.3,11.2
2024-08-08,Dehradun,12.4,0.1,7.7
2024-08-08,Jodhpur,22.0,1.2,6.1
2024-08-09,Mumbai,20.7,33.1,9.5
2024-08-09,Delhi,13.8,9.9,7.7
2024-08-09,Dehradun,13.9,0.0,7.7
2024-08-09,Jodhpur,21.1,0.2,5.6
2024-08-10,Mumbai,23.1,4.1,8.9
2024-08-10,Delhi,16.1,0.5,9.5
2024-08-10,Dehradun,12.4,0.9,15.2
2024-08-10,Jodhpur,19.8,0.0,6.5
2024-08-11,Mumbai,26.8,7.4,16.9
2024-08-11,Delhi,20.6,6.3,13.5
2024-08-11,Dehradun,12.9,5.2,13.3
2024-08-11,Jodhpur,20.2,0.0,8.0
2024-08-12,Mumbai,23.3,5.5,9.3
2024-08-12,Delhi,19.0,27.5,6.0
2024-08-12,Dehradun,11.5,28.9,13.5
2024-08-12,Jodhpur,19.6,0.0,9.6
2024-08-13,Mumbai,23.0,0.3,14.1
2024-08-13,Delhi,18.3,12.2,7.7
2024-08-13,Dehradun,12.1,10.6,14.5
2024-08-13,Jodhpur,22.5,0.0,8.1
2024-08-14,Mumbai,27.3,10.7,8.5
2024-08-14,Delhi,18.8,0.0,11.0
2024-08-14,Dehradun,15.2,12.5,9.0
2024-08-14,Jodhpur,21.5,1.1,10.0
2024-08-15,Mumbai,23.7,4.6,8.3
2024-08-15,Delhi,17.1,4.8,6.6
2024-08-15,Dehradun,13.8,2.5,10.3
2024-08-15,Jodhpur,21.5,0.2,9.6
2024-08-16,Mumbai,23.9,16.3,7.1
2024-08-16,Delhi,17.3,9.6,7.6
2024-08-16,Dehradun,15.4,23.9,6.2
2024-08-16,Jodhpur,21.1,0.0,12.1
2024-08-17,Mumbai,23.7,7.1,7.0
2024-08-17,Delhi,19.8,0.0,10.9
2024-08-17,Dehradun,13.5,0.0,6.9
2024-08-17,Jodhpur,23.1,0.3,5.6
2024-08-18,Mumbai,25.3,0.0,8.1
2024-08-18,Delhi,20.7,39.7,9.0
2024-08-18,Dehradun,15.0,7.2,14.1
2024-08-18,Jodhpur,23.8,0.0,14.7
2024-08-19,Mumbai,23.5,0.0,6.2
2024-08-19,Delhi,14.1,6.7,6.8
2024-08-19,Dehradun,14.3,14.1,5.8
2024-08-19,Jodhpur,19.2,2.0,10.2
2024-08-20,Mumbai,25.8,26.9,6.5
2024-08-20,Delhi,16.7,0.6,6.8
2024-08-20,Dehradun,11.9,3.7,7.2
2024-08-20,Jodhpur,19.7,0.0,8.2
2024-08-21,Mumbai,25.8,6.0,6.0
2024-08-21,Delhi,19.3,39.5,6.6
2024-08-21,Dehradun,11.6,34.7,6.4
2024-08-21,Jodhpur,21.0,0.0,9.7
2024-08-22,Mumbai,24.8,13.7,6.7
2024-08-22,Delhi,20.9,1.2,6.3
2024-08-22,Dehradun,15.7,0.0,8.3
2024-08-22,Jodhpur,23.2,0.0,6.0
2024-08-23,Mumbai,23.8,0.0,9.2
2024-08-23,Delhi,16.3,9.7,15.4
2024-08-23,Dehradun,13.1,18.8,6.3
2024-08-23,Jodhpur,18.6,0.0,8.6
2024-08-24,Mumbai,22.5,3.6,8.9
2024-08-24,Delhi,12.5,36.1,16.3
2024-08-24,Dehradun,14.2,4.3,16.3
2024-08-24,Jodhpur,19.0,0.0,6.7
2024-08-25,Mumbai,23.1,2.0,12.2
2024-08-25,Delhi,17.8,0.0,15.1
2024-08-25,Dehradun,15.0,30.7,8.9
2024-08-25,Jodhpur,23.1,0.0,12.0
2024-08-26,Mumbai,24.3,2.1,6.1
2024-08-26,Delhi,16.7,74.8,7.3
2024-08-26,Dehradun,13.2,12.6,10.5
2024-08-26,Jodhpur,19.4,2.1,13.5
2024-08-27,Mumbai,23.9,0.0,9.8
2024-08-27,Delhi,17.1,0.0,13.4
2024-08-27,Dehradun,13.6,11.4,8.9
2024-08-27,Jodhpur,19.3,0.0,11.4
2024-08-28,Mumbai,24.9,1.0,10.2
2024-08-28,Delhi,16.8,12.4,8.6
2024-08-28,Dehradun,11.9,21.3,7.4
2024-08-28,Jodhpur,21.6,0.0,13.5
2024-08-29,Mumbai,26.7,41.4,5.8
2024-08-29,Delhi,21.3,10.1,6.3
2024-08-29,Dehradun,12.8,0.0,9.3
2024-08-29,Jodhpur,16.9,0.0,12.6
2024-08-30,Mumbai,24.5,5.3,6.3
2024-08-30,Delhi,18.1,0.0,10.3
2024-08-30,Dehradun,17.4,22.7,6.9
2024-08-30,Jodhpur,20.6,1.8,8.3
2024-08-31,Mumbai,25.2,0.0,9.3
2024-08-31,Delhi,17.4,0.0,7.4
2024-08-31,Dehradun,12.4,0.0,8.7
2024-08-31,Jodhpur,22.1,0.0,7.1
2024-09-01,Mumbai,20.9,0.0,8.2
2024-09-01,Delhi,11.0,0.0,11.6
2024-09-01,Dehradun,11.4,17.0,9.9
2024-09-01,Jodhpur,17.6,3.8,8.4
2024-09-02,Mumbai,23.1,31.5,5.9
2024-09-02,Delhi,13.7,0.0,6.6
2024-09-02,Dehradun,12.7,0.0,5.8
2024-09-02,Jodhpur,17.5,0.0,8.1
2024-09-03,Mumbai,20.7,13.3,8.5
2024-09-03,Delhi,13.0,1.6,7.0
2024-09-03,Dehradun,8.8,5.7,10.6
2024-09-03,Jodhpur,15.6,0.0,7.8
2024-09-04,Mumbai,22.4,8.9,10.6
2024-09-04,Delhi,11.8,28.2,9.0
2024-09-04,Dehradun,8.3,2.9,8.9
2024-09-04,Jodhpur,18.7,7.3,5.5
2024-09-05,Mumbai,19.3,10.5,17.2
2024-09-05,Delhi,12.6,11.8,14.4
2024-09-05,Dehradun,10.0,0.0,12.3
2024-09-05,Jodhpur,17.9,0.0,7.4
2024-09-06,Mumbai,22.2,24.8,6.6
2024-09-06,Delhi,10.2,21.2,6.1
2024-09-06,Dehradun,12.4,2.0,8.4
2024-09-06,Jodhpur,19.6,1.1,11.6
2024-09-07,Mumbai,21.9,2.4,11.6
2024-09-07,Delhi,11.5,0.4,9.6
2024-09-07,Dehradun,12.6,0.0,11.1
2024-09-07,Jodhpur,13.0,0.0,5.6
2024-09-08,Mumbai,23.4,0.0,9.3
2024-09-08,Delhi,14.1,0.0,9.4
2024-09-08,Dehradun,10.8,4.6,10.9
2024-09-08,Jodhpur,14.9,0.0,6.0
2024-09-09,Mumbai,22.1,4.7,8.2
2024-09-09,Delhi,10.4,21.4,7.0
2024-09-09,Dehradun,5.5,6.0,7.9
2024-09-09,Jodhpur,16.5,0.0,18.4
2024-09-10,Mumbai,21.2,0.0,12.6
2024-09-10,Delhi,10.6,0.0,9.2
2024-09-10,Dehradun,11.7,2.9,17.6
2024-09-10,Jodhpur,15.1,0.0,7.5
2024-09-11,Mumbai,21.5,2.2,11.4
2024-09-11,Delhi,15.4,0.0,7.9
2024-09-11,Dehradun,8.2,14.8,5.7
2024-09-11,Jodhpur,16.4,0.0,9.5
2024-09-12,Mumbai,23.8,6.8,7.9
2024-09-12,Delhi,12.1,1.7,10.0
2024-09-12,Dehradun,9.0,1.1,11.6
2024-09-12,Jodhpur,18.0,0.0,16.5
2024-09-13,Mumbai,19.9,13.3,7.2
2024-09-13,Delhi,8.3,0.0,11.7
2024-09-13,Dehradun,7.3,2.1,5.5
2024-09-13,Jodhpur,17.9,0.0,9.0
2024-09-14,Mumbai,22.7,8.8,16.6
2024-09-14,Delhi,11.8,1.2,13.9
2024-09-14,Dehradun,9.5,1.3,5.6
2024-09-14,Jodhpur,16.6,0.2,8.0
2024-09-15,Mumbai,19.7,34.3,12.2
2024-09-15,Delhi,13.4,24.0,5.6
2024-09-15,Dehradun,11.3,26.0,8.2
2024-09-15,Jodhpur,16.4,0.0,7.0
2024-09-16,Mumbai,25.2,14.1,6.4
2024-09-16,Delhi,14.4,13.8,6.3
2024-09-16,Dehradun,12.8,3.6,5.6
2024-09-16,Jodhpur,14.6,0.0,7.3
2024-09-17,Mumbai,22.2,7.9,8.3
2024-09-17,Delhi,12.6,10.1,6.6
2024-09-17,Dehradun,10.0,13.4,12.5
2024-09-17,Jodhpur,12.9,0.0,10.1
2024-09-18,Mumbai,22.7,14.3,6.2
2024-09-18,Delhi,14.7,3.6,6.0
2024-09-18,Dehradun,8.9,8.5,6.0
2024-09-18,Jodhpur,16.6,0.0,9.6
2024-09-19,Mumbai,20.2,47.0,6.7
2024-09-19,Delhi,11.4,23.6,9.6
2024-09-19,Dehradun,7.7,16.3,13.2
2024-09-19,Jodhpur,15.6,0.0,11.3
2024-09-20,Mumbai,23.5,11.6,10.1
2024-09-20,Delhi,10.9,0.0,14.0
2024-09-20,Dehradun,9.2,0.8,6.3
2024-09-20,Jodhpur,16.5,0.0,10.8
2024-09-21,Mumbai,21.7,6.9,9.7
2024-09-21,Delhi,11.5,0.0,9.0
2024-09-21,Dehradun,13.2,12.8,9.1
2024-09-21,Jodhpur,17.2,0.0,6.7
2024-09-22,Mumbai,24.4,16.3,6.2
2024-09-22,Delhi,11.1,2.5,11.9
2024-09-22,Dehradun,11.1,7.9,6.6
2024-09-22,Jodhpur,17.5,0.0,9.3
2024-09-23,Mumbai,23.0,6.9,6.4
2024-09-23,Delhi,9.7,17.0,7.8
2024-09-23,Dehradun,14.2,0.0,6.3
2024-09-23,Jodhpur,16.2,0.0,11.5
2024-09-24,Mumbai,18.5,0.0,7.8
2024-09-24,Delhi,12.8,4.0,12.1
2024-09-24,Dehradun,9.6,17.8,7.8
2024-09-24,Jodhpur,16.5,0.0,9.5
2024-09-25,Mumbai,21.1,0.0,7.3
2024-09-25,Delhi,8.6,0.0,7.0
2024-09-25,Dehradun,7.6,0.0,6.6
2024-09-25,Jodhpur,20.2,0.0,11.9
2024-09-26,Mumbai,20.7,6.4,6.1
2024-09-26,Delhi,9.2,0.0,6.7
2024-09-26,Dehradun,8.8,0.0,9.8
2024-09-26,Jodhpur,14.9,0.0,6.0
2024-09-27,Mumbai,23.9,0.0,10.0
2024-09-27,Delhi,15.1,24.7,9.0
2024-09-27,Dehradun,10.7,60.7,6.3
2024-09-27,Jodhpur,15.1,0.3,10.9
2024-09-28,Mumbai,22.0,64.4,13.4
2024-09-28,Delhi,10.8,15.7,8.7
2024-09-28,Dehradun,9.7,0.0,7.7
2024-09-28,Jodhpur,13.5,0.0,9.6
2024-09-29,Mumbai,22.4,0.0,7.5
2024-09-29,Delhi,14.5,0.0,11.3
2024-09-29,Dehradun,9.3,3.7,6.7
2024-09-29,Jodhpur,16.3,0.0,6.6
2024-09-30,Mumbai,22.6,0.0,12.2
2024-09-30,Delhi,14.2,17.2,14.3
2024-09-30,Dehradun,10.0,4.3,11.5
2024-09-30,Jodhpur,15.4,0.0,10.9
2024-10-01,Mumbai,22.2,0.0,6.9
2024-10-01,Delhi,9.9,0.0,8.5
2024-10-01,Dehradun,7.5,0.0,8.1
2024-10-01,Jodhpur,14.3,0.5,9.1
2024-10-02,Mumbai,23.3,2.5,6.8
2024-10-02,Delhi,7.4,0.0,14.3
2024-10-02,Dehradun,11.5,0.0,5.3
2024-10-02,Jodhpur,9.0,0.0,5.4
2024-10-03,Mumbai,26.4,4.0,6.3
2024-10-03,Delhi,8.2,2.1,6.4
2024-10-03,Dehradun,10.8,5.6,10.7
2024-10-03,Jodhpur,11.9,0.0,6.7
2024-10-04,Mumbai,25.2,0.0,9.8
2024-10-04,Delhi,10.1,0.0,6.8
2024-10-04,Dehradun,9.7,0.0,10.1
2024-10-04,Jodhpur,17.3,0.0,6.5
2024-10-05,Mumbai,20.0,0.0,5.5
2024-10-05,Delhi,11.1,0.0,9.0
2024-10-05,Dehradun,7.3,0.0,5.5
2024-10-05,Jodhpur,16.9,0.0,8.9
2024-10-06,Mumbai,24.4,0.0,12.9
2024-10-06,Delhi,11.0,0.0,10.3
2024-10-06,Dehradun,6.8,0.0,8.6
2024-10-06,Jodhpur,16.0,0.0,6.7
2024-10-07,Mumbai,23.8,0.0,11.1
2024-10-07,Delhi,11.6,0.0,8.4
2024-10-07,Dehradun,6.6,0.0,15.4
2024-10-07,Jodhpur,16.7,0.0,8.5
2024-10-08,Mumbai,22.5,0.3,7.7
2024-10-08,Delhi,11.7,0.0,6.6
2024-10-08,Dehradun,7.7,0.0,8.8
2024-10-08,Jodhpur,12.1,0.0,7.3
2024-10-09,Mumbai,19.9,0.0,8.7
2024-10-09,Delhi,11.7,0.0,11.6
2024-10-09,Dehradun,8.6,3.3,10.0
2024-10-09,Jodhpur,10.5,0.0,10.3
2024-10-10,Mumbai,19.8,0.0,9.6
2024-10-10,Delhi,11.0,2.8,5.8
2024-10-10,Dehradun,7.2,0.0,7.5
2024-10-10,Jodhpur,13.6,0.0,7.6
2024-10-11,Mumbai,21.8,0.0,8.8
2024-10-11,Delhi,9.1,0.0,7.6
2024-10-11,Dehradun,8.8,0.0,6.1
2024-10-11,Jodhpur,17.7,0.0,10.7
2024-10-12,Mumbai,24.7,0.0,6.5
2024-10-12,Delhi,8.8,0.0,5.2
2024-10-12,Dehradun,8.1,0.0,8.5
2024-10-12,Jodhpur,14.6,0.0,5.7
2024-10-13,Mumbai,21.9,0.0,9.3
2024-10-13,Delhi,11.0,1.1,7.1
2024-10-13,Dehradun,7.8,0.0,13.0
2024-10-13,Jodhpur,12.7,0.0,8.6
2024-10-14,Mumbai,22.9,0.0,9.6
2024-10-14,Delhi,15.0,0.0,7.2
2024-10-14,Dehradun,7.4,0.0,8.0
2024-10-14,Jodhpur,14.9,0.0,9.2
2024-10-15,Mumbai,19.9,0.0,6.6
2024-10-15,Delhi,9.5,0.0,6.1
2024-10-15,Dehradun,4.3,0.0,7.9
2024-10-15,Jodhpur,15.5,0.0,9.0
2024-10-16,Mumbai,24.2,0.0,7.4
2024-10-16,Delhi,10.1,0.0,6.6
2024-10-16,Dehradun,8.2,0.0,11.9
2024-10-16,Jodhpur,15.0,0.0,12.5
2024-10-17,Mumbai,22.6,0.0,8.1
2024-10-17,Delhi,13.0,0.0,8.6
2024-10-17,Dehradun,11.5,0.0,11.3
2024-10-17,Jodhpur,12.7,1.1,7.8
2024-10-18,Mumbai,23.1,0.0,16.5
2024-10-18,Delhi,10.5,0.0,13.3
2024-10-18,Dehradun,7.5,0.0,7.0
2024-10-18,Jodhpur,15.3,0.0,12.2
2024-10-19,Mumbai,21.9,0.0,8.9
2024-10-19,Delhi,12.9,3.1,15.9
2024-10-19,Dehradun,9.0,0.2,8.5
2024-10-19,Jodhpur,9.1,0.0,8.3
2024-10-20,Mumbai,24.2,0.0,8.4
2024-10-20,Delhi,9.8,0.0,10.4
2024-10-20,Dehradun,12.5,1.2,9.3
2024-10-20,Jodhpur,9.9,0.0,9.6
2024-10-21,Mumbai,20.7,0.0,8.6
2024-10-21,Delhi,11.9,0.0,6.1
2024-10-21,Dehradun,6.2,0.0,6.2
2024-10-21,Jodhpur,16.3,0.0,7.9
2024-10-22,Mumbai,25.4,4.5,6.9
2024-10-22,Delhi,9.2,0.0,5.8
2024-10-22,Dehradun,8.0,3.4,5.7
2024-10-22,Jodhpur,15.1,0.0,6.7
2024-10-23,Mumbai,23.4,0.0,7.7
2024-10-23,Delhi,8.4,0.0,8.4
2024-10-23,Dehradun,8.3,0.9,9.4
2024-10-23,Jodhpur,13.7,0.0,9.8
2024-10-24,Mumbai,21.3,0.0,7.4
2024-10-24,Delhi,8.5,2.0,10.0
2024-10-24,Dehradun,3.3,1.7,12.0
2024-10-24,Jodhpur,14.2,0.0,9.2
2024-10-25,Mumbai,20.8,0.0,6.7
2024-10-25,Delhi,8.2,0.0,7.9
2024-10-25,Dehradun,3.3,0.0,14.3
2024-10-25,Jodhpur,17.8,3.7,6.4
2024-10-26,Mumbai,19.9,0.0,9.7
2024-10-26,Delhi,11.6,0.0,8.4
2024-10-26,Dehradun,6.9,0.0,8.6
2024-10-26,Jodhpur,15.7,0.0,6.9
2024-10-27,Mumbai,21.9,0.0,8.9
2024-10-27,Delhi,11.7,0.0,8.7
2024-10-27,Dehradun,7.5,0.0,9.1
2024-10-27,Jodhpur,16.3,0.0,9.7
2024-10-28,Mumbai,21.9,0.0,8.5
2024-10-28,Delhi,8.0,0.0,10.6
2024-10-28,Dehradun,5.5,0.0,7.4
2024-10-28,Jodhpur,13.7,0.0,7.4
2024-10-29,Mumbai,20.1,0.0,6.9
2024-10-29,Delhi,7.4,7.0,14.2
2024-10-29,Dehradun,8.3,0.0,5.7
2024-10-29,Jodhpur,15.4,0.0,20.4
2024-10-30,Mumbai,21.3,0.0,8.7
2024-10-30,Delhi,10.5,0.0,6.0
2024-10-30,Dehradun,6.0,0.0,9.9
2024-10-30,Jodhpur,12.5,0.0,7.8
2024-10-31,Mumbai,22.3,0.0,10.1
2024-10-31,Delhi,9.7,0.3,8.0
2024-10-31,Dehradun,10.1,0.0,18.4
2024-10-31,Jodhpur,13.7,0.0,7.1
2024-11-01,Mumbai,23.3,0.0,16.1
2024-11-01,Delhi,11.1,0.0,9.9
2024-11-01,Dehradun,6.2,0.0,6.9
2024-11-01,Jodhpur,15.9,0.5,5.9
2024-11-02,Mumbai,21.8,0.0,11.8
2024-11-02,Delhi,14.3,1.4,8.9
2024-11-02,Dehradun,15.4,1.4,9.7
2024-11-02,Jodhpur,18.0,0.0,9.5
2024-11-03,Mumbai,20.8,0.0,9.8
2024-11-03,Delhi,11.9,0.0,7.2
2024-11-03,Dehradun,8.8,0.0,11.8
2024-11-03,Jodhpur,16.4,0.0,8.8
2024-11-04,Mumbai,25.9,0.0,6.9
2024-11-04,Delhi,11.8,0.0,7.0
2024-11-04,Dehradun,11.7,0.0,11.4
2024-11-04,Jodhpur,16.5,0.0,6.1
2024-11-05,Mumbai,18.8,0.0,6.8
2024-11-05,Delhi,11.1,0.0,7.7
2024-11-05,Dehradun,10.8,0.0,6.8
2024-11-05,Jodhpur,17.1,0.0,14.6
2024-11-06,Mumbai,21.7,0.0,6.4
2024-11-06,Delhi,10.0,0.0,12.3
2024-11-06,Dehradun,11.8,0.0,7.7
2024-11-06,Jodhpur,13.2,0.0,10.2
2024-11-07,Mumbai,22.2,0.0,11.5
2024-11-07,Delhi,10.0,0.0,8.6
2024-11-07,Dehradun,7.4,2.6,6.9
2024-11-07,Jodhpur,16.0,0.0,6.5
2024-11-08,Mumbai,23.4,0.0,12.1
2024-11-08,Delhi,8.1,0.0,8.7
2024-11-08,Dehradun,9.6,0.0,18.4
2024-11-08,Jodhpur,17.9,0.0,8.2
2024-11-09,Mumbai,24.3,0.0,5.5
2024-11-09,Delhi,12.0,0.0,6.9
2024-11-09,Dehradun,9.8,1.1,5.4
2024-11-09,Jodhpur,15.0,0.0,10.9
2024-11-10,Mumbai,24.9,0.0,6.1
2024-11-10,Delhi,9.2,0.0,8.8
2024-11-10,Dehradun,9.1,2.1,9.6
2024-11-10,Jodhpur,13.8,0.0,6.6
2024-11-11,Mumbai,19.7,0.0,6.3
2024-11-11,Delhi,12.7,0.0,9.5
2024-11-11,Dehradun,8.0,0.0,17.9
2024-11-11,Jodhpur,16.0,0.0,9.1
2024-11-12,Mumbai,23.7,0.0,6.8
2024-11-12,Delhi,13.8,0.0,5.7
2024-11-12,Dehradun,7.3,0.1,6.8
2024-11-12,Jodhpur,13.7,0.0,22.1
2024-11-13,Mumbai,21.7,0.0,5.3
2024-11-13,Delhi,13.7,0.0,9.2
2024-11-13,Dehradun,9.0,0.0,7.5
2024-11-13,Jodhpur,15.7,0.0,11.0
2024-11-14,Mumbai,23.3,0.5,9.8
2024-11-14,Delhi,13.5,0.0,9.5
2024-11-14,Dehradun,8.1,0.0,11.1
2024-11-14,Jodhpur,15.6,0.0,9.3
2024-11-15,Mumbai,22.5,0.0,9.1
2024-11-15,Delhi,8.0,0.0,6.3
2024-11-15,Dehradun,8.0,1.0,10.6
2024-11-15,Jodhpur,15.0,0.0,9.6
2024-11-16,Mumbai,25.1,0.0,7.6
2024-11-16,Delhi,14.6,0.0,6.8
2024-11-16,Dehradun,12.0,0.0,8.6
2024-11-16,Jodhpur,16.5,0.0,6.2
2024-11-17,Mumbai,21.7,0.0,8.3
2024-11-17,Delhi,14.1,0.0,7.8
2024-11-17,Dehradun,8.0,0.0,9.0
2024-11-17,Jodhpur,19.8,0.0,9.3
2024-11-18,Mumbai,22.2,0.0,9.0
2024-11-18,Delhi,10.3,0.2,13.7
2024-11-18,Dehradun,7.7,0.0,10.6
2024-11-18,Jodhpur,16.1,0.0,10.7
2024-11-19,Mumbai,22.4,2.8,20.5
2024-11-19,Delhi,12.1,0.0,7.0
2024-11-19,Dehradun,7.9,0.0,6.5
2024-11-19,Jodhpur,18.1,0.7,8.8
2024-11-20,Mumbai,19.3,0.0,5.8
2024-11-20,Delhi,10.6,0.0,5.9
2024-11-20,Dehradun,9.0,0.1,10.4
2024-11-20,Jodhpur,13.7,0.0,9.9
2024-11-21,Mumbai,18.5,0.0,7.4
2024-11-21,Delhi,14.6,0.0,8.4
2024-11-21,Dehradun,7.8,0.0,12.4
2024-11-21,Jodhpur,20.1,0.0,7.7
2024-11-22,Mumbai,19.6,0.3,20.0
2024-11-22,Delhi,15.6,0.0,9.8
2024-11-22,Dehradun,9.6,0.0,7.6
2024-11-22,Jodhpur,15.1,0.0,6.7
2024-11-23,Mumbai,21.1,4.2,5.2
2024-11-23,Delhi,9.8,0.0,7.2
2024-11-23,Dehradun,8.5,0.0,13.9
2024-11-23,Jodhpur,13.9,0.0,11.5
2024-11-24,Mumbai,23.0,0.0,14.8
2024-11-24,Delhi,11.9,0.0,5.4
2024-11-24,Dehradun,9.3,0.0,5.2
2024-11-24,Jodhpur,13.6,0.0,8.0
2024-11-25,Mumbai,22.4,0.0,11.4
2024-11-25,Delhi,12.9,0.0,14.2
2024-11-25,Dehradun,11.5,0.0,10.8
2024-11-25,Jodhpur,19.9,0.0,11.2
2024-11-26,Mumbai,25.4,0.0,5.7
2024-11-26,Delhi,11.4,0.0,9.4
2024-11-26,Dehradun,9.8,0.0,6.8
2024-11-26,Jodhpur,17.5,0.0,11.9
2024-11-27,Mumbai,22.5,0.0,7.7
2024-11-27,Delhi,11.0,0.0,11.1
2024-11-27,Dehradun,9.1,0.0,8.4
2024-11-27,Jodhpur,18.3,0.0,9.1
2024-11-28,Mumbai,22.8,0.0,7.1
2024-11-28,Delhi,12.0,0.0,6.8
2024-11-28,Dehradun,10.1,0.0,7.3
2024-11-28,Jodhpur,15.2,0.0,8.3
2024-11-29,Mumbai,26.1,0.0,9.4
2024-11-29,Delhi,9.8,0.0,7.7
